status_id,screen_name,created_at,anger,anticipation,disgust,fear,joy,sadness,surprise,trust,negative,positive
1418529566574972933,auxerroise89,2021-07-23T11:12:58Z,2,2,2,0,0,2,1,0,2,3
1418529574879641602,trplaflemme,2021-07-23T11:13:00Z,2,1,2,2,1,3,1,3,5,2
1418529587391344643,agacha4,2021-07-23T11:13:03Z,2,1,2,3,1,1,1,4,6,5
1418529588725129221,maryconda1,2021-07-23T11:13:03Z,2,0,1,1,0,1,0,0,4,0
1418529592273408000,Esteban77890,2021-07-23T11:13:04Z,2,2,0,2,0,0,0,0,4,1
1418529619460902914,LorentVictoire,2021-07-23T11:13:10Z,2,0,1,1,0,1,0,0,4,0
1418529663119413252,MCC37400389,2021-07-23T11:13:21Z,2,1,2,1,1,3,1,1,4,2
1418529705590939653,Dorimene2,2021-07-23T11:13:31Z,2,1,2,3,1,1,1,4,6,5
1418529709223251971,lisajtme,2021-07-23T11:13:32Z,2,3,1,2,2,1,2,2,3,4
1418529724050120707,Lax0nais,2021-07-23T11:13:35Z,2,1,0,0,1,1,1,1,1,1
1418529741498327047,NegativNihil,2021-07-23T11:13:40Z,2,0,1,1,0,1,0,0,4,0
1418529741821390848,StephFulgence,2021-07-23T11:13:40Z,2,0,1,1,0,1,0,0,4,0
1418529748163207169,rebeccadtp,2021-07-23T11:13:41Z,2,3,1,2,1,2,1,2,3,4
1418529748666421250,kills_politik,2021-07-23T11:13:41Z,2,0,1,1,0,1,0,0,4,0
1418529752328060931,PhMadoumier,2021-07-23T11:13:42Z,2,0,1,0,0,1,0,1,2,2
1418529770980192262,MyriamJerome,2021-07-23T11:13:47Z,2,2,0,2,0,0,0,0,4,1
1418529781075824643,CoiteGregory,2021-07-23T11:13:49Z,2,0,1,1,0,1,0,0,4,0
1418529790114533377,Nathi94461384,2021-07-23T11:13:51Z,2,0,1,1,0,1,0,0,4,0
1418529816685551617,Sarah78689497,2021-07-23T11:13:57Z,2,0,1,1,0,1,0,0,4,0
1418529817356558339,PkKeineg,2021-07-23T11:13:58Z,2,1,2,2,1,3,1,3,5,2
1418529829012508673,Bluesky49753670,2021-07-23T11:14:00Z,2,2,2,0,0,2,1,0,2,3
1418529848310603778,BrunoGarrus,2021-07-23T11:14:05Z,2,1,1,6,0,5,0,0,8,1
1418529849828909057,FABREveronique2,2021-07-23T11:14:05Z,2,0,1,1,0,1,0,0,4,0
1418529855851880448,calissa_mhdi,2021-07-23T11:14:07Z,2,0,1,1,0,1,0,0,4,0
1418529857110220801,DomL17,2021-07-23T11:14:07Z,2,0,1,1,0,1,0,0,4,0
1418529884834615298,EM36925651,2021-07-23T11:14:14Z,2,0,1,1,0,1,0,0,4,0
1418529885719601154,Gdbonbons,2021-07-23T11:14:14Z,2,1,0,0,1,3,1,3,5,3
1418529887225266176,Roxy9742,2021-07-23T11:14:14Z,2,1,0,0,1,3,1,3,5,3
1418529890094170112,Luck70283175,2021-07-23T11:14:15Z,2,0,1,1,0,1,0,0,4,0
1418529894108106752,BellahLydie,2021-07-23T11:14:16Z,2,3,1,1,3,1,1,1,3,6
1418529919974453253,M_BenAbdallah68,2021-07-23T11:14:22Z,2,3,0,1,1,2,1,3,4,3
1418529927738109952,celia2539,2021-07-23T11:14:24Z,2,1,1,1,1,2,2,1,3,1
1418529932355985410,jaquieja,2021-07-23T11:14:25Z,2,2,2,0,0,2,1,0,2,3
1418529943454195716,larctorl,2021-07-23T11:14:28Z,2,3,1,2,1,2,1,2,3,4
1418529970260004872,PatureauMarie,2021-07-23T11:14:34Z,2,0,0,2,0,0,0,0,2,1
1418529975649673219,jodragon51,2021-07-23T11:14:35Z,2,0,1,1,0,1,0,0,4,0
1418529981609779200,OpeeMel,2021-07-23T11:14:37Z,2,2,2,0,0,2,1,0,2,3
1418529984302526466,sweet_pokkies,2021-07-23T11:14:37Z,2,1,0,2,1,0,1,1,4,4
1418529997933924361,lunace2pama,2021-07-23T11:14:41Z,2,2,2,0,0,2,1,0,2,3
1418530049351987200,avril_sylvie,2021-07-23T11:14:53Z,2,0,1,1,0,1,0,0,4,0
1418530049658134529,RCoronacircus,2021-07-23T11:14:53Z,2,0,1,1,0,1,0,0,4,0
1418530069677494275,LORTET9,2021-07-23T11:14:58Z,2,0,1,1,0,1,0,0,4,0
1418530116129460224,deloux_dam,2021-07-23T11:15:09Z,2,0,1,1,0,1,0,0,4,0
1418530127311511553,BazardGilles,2021-07-23T11:15:12Z,2,3,1,2,1,2,1,2,3,4
1418530194961408005,FoxmulderFrance,2021-07-23T11:15:28Z,2,2,1,1,1,3,1,1,5,1
1418530202527969282,zymokwhale,2021-07-23T11:15:29Z,2,0,1,1,0,1,0,0,4,0
1418530211172323329,lunace2pama,2021-07-23T11:15:32Z,2,1,1,1,1,2,2,1,3,1
1418530221523939328,DelpierreS,2021-07-23T11:15:34Z,2,0,1,1,0,1,0,0,4,0
1418530228339630083,MOInsoumus,2021-07-23T11:15:36Z,2,0,1,1,0,1,0,1,2,4
1418530240985452550,WonderMeggie,2021-07-23T11:15:39Z,2,1,0,0,0,0,0,2,3,2
1418530245448245259,Gogui_Resistant,2021-07-23T11:15:40Z,2,0,1,1,0,1,0,0,4,1
1418530248430440450,realLoganSwartz,2021-07-23T11:15:40Z,2,0,1,1,0,1,0,0,4,0
1418530255610990595,zenzlazed,2021-07-23T11:15:42Z,2,3,0,1,0,1,0,0,3,0
1418530282005843969,bernard_zebra,2021-07-23T11:15:48Z,2,0,1,1,0,2,0,0,4,1
1418530285621293057,sarkuzac,2021-07-23T11:15:49Z,2,0,1,1,0,1,0,0,4,0
1418530290545352706,PourDreuxEnCom1,2021-07-23T11:15:50Z,2,3,1,2,1,2,1,2,3,4
1418530291199713285,Gravelgrinder4,2021-07-23T11:15:51Z,2,0,1,1,0,1,0,0,4,0
1418530308840886273,OgliSam,2021-07-23T11:15:55Z,2,2,2,0,0,2,1,0,2,3
1418530312829685766,cheirango,2021-07-23T11:15:56Z,2,1,1,3,2,2,0,3,4,3
1418530331414642691,00X74ACTION,2021-07-23T11:16:00Z,2,0,1,1,0,1,0,0,4,0
1418530341975887878,OlivierGanneval,2021-07-23T11:16:03Z,2,1,0,2,1,2,1,1,3,1
1418530346111471621,EPMonate,2021-07-23T11:16:04Z,2,1,2,2,1,3,1,3,5,2
1418530349009747971,SebGhostRider,2021-07-23T11:16:04Z,2,0,1,1,0,1,0,0,4,0
1418530352507899908,AnthBis,2021-07-23T11:16:05Z,2,0,0,2,0,2,0,1,2,1
1418530424159080452,MarleneEsteller,2021-07-23T11:16:22Z,2,2,0,2,0,0,0,0,4,1
1418530442895036416,Benjie_Tonitrue,2021-07-23T11:16:27Z,2,0,1,1,0,1,0,0,4,0
1418530469881253892,connard_2,2021-07-23T11:16:33Z,2,0,1,1,0,1,0,0,4,0
1418530526206566403,Stephane_C77,2021-07-23T11:16:47Z,2,0,1,1,0,1,0,0,4,0
1418530556820791301,Schneizel__,2021-07-23T11:16:54Z,2,0,1,1,0,1,0,0,4,0
1418530563221250048,PoldeLeo,2021-07-23T11:16:55Z,2,3,1,2,1,3,1,1,5,1
1418530574961106944,cirewoola,2021-07-23T11:16:58Z,2,0,1,1,0,1,0,0,4,0
1418530576118816771,ilypaname,2021-07-23T11:16:59Z,2,0,1,1,0,1,0,0,4,0
1418530579331657737,Melusinebreizh,2021-07-23T11:16:59Z,2,0,1,1,0,1,0,0,4,0
1418530604417798147,chriss17031,2021-07-23T11:17:05Z,2,1,1,6,0,5,0,0,8,1
1418530662194221058,Mahira00001,2021-07-23T11:17:19Z,2,0,1,1,0,1,0,0,4,0
1418530674945007621,screetch81,2021-07-23T11:17:22Z,2,2,1,1,1,3,1,1,5,1
1418530682159128578,cristalofficiel,2021-07-23T11:17:24Z,2,0,1,1,0,1,0,0,4,0
1418530696453316610,clpiou,2021-07-23T11:17:27Z,2,0,1,1,0,1,0,0,4,1
1418530752485015552,MarieSublet,2021-07-23T11:17:41Z,2,1,0,1,1,1,1,1,3,1
1418530788241514499,fatima_kahina,2021-07-23T11:17:49Z,2,2,2,0,0,2,1,0,2,3
1418530802154024963,leblancanne4,2021-07-23T11:17:52Z,2,3,0,1,1,2,1,3,4,3
1418530833623830528,amid_jean,2021-07-23T11:18:00Z,2,0,1,1,0,1,0,0,4,0
1418530839760154626,bwieden13,2021-07-23T11:18:01Z,2,3,1,2,1,2,1,2,3,4
1418530850598174722,Gilles17,2021-07-23T11:18:04Z,2,0,1,1,0,1,0,0,4,0
1418530851139244039,jobarl63,2021-07-23T11:18:04Z,2,0,1,1,0,1,0,1,2,4
1418530856877142018,Redsuit8,2021-07-23T11:18:05Z,2,0,1,1,0,1,0,0,4,0
1418530858890301443,DoCarbonnier,2021-07-23T11:18:06Z,2,0,1,1,0,1,0,0,4,0
1418530859615916034,Mlatone21,2021-07-23T11:18:06Z,2,0,1,1,0,1,0,0,4,0
1418530883695415302,Carmencita1660,2021-07-23T11:18:12Z,2,0,1,1,0,1,0,0,4,0
1418530894978207750,gros_jay,2021-07-23T11:18:15Z,2,0,1,1,0,1,0,0,4,0
1418530898023157761,enaatoma,2021-07-23T11:18:15Z,2,0,1,1,0,1,0,0,4,0
1418530925114187780,Sad16220380,2021-07-23T11:18:22Z,2,0,1,1,0,1,0,0,4,0
1418530932361994241,GuyJeff1,2021-07-23T11:18:23Z,2,0,1,1,0,1,0,0,4,0
1418530957762646020,YoannCOLIN1,2021-07-23T11:18:30Z,2,0,1,1,0,1,0,0,4,0
1418530958471467016,marnia87289133,2021-07-23T11:18:30Z,2,3,1,2,1,2,1,2,3,4
1418530977928863747,ArianeWalter,2021-07-23T11:18:34Z,2,2,2,0,0,2,1,0,2,3
1418531020341719040,Gibbskook,2021-07-23T11:18:44Z,2,2,1,1,1,3,1,1,5,1
1418531024213094402,VITOT27,2021-07-23T11:18:45Z,2,0,1,1,0,1,0,0,4,0
1418531035881615368,OpeeMel,2021-07-23T11:18:48Z,2,3,0,1,1,2,1,3,4,3
1418531045620817923,sergiodde,2021-07-23T11:18:50Z,2,2,2,0,0,2,1,0,2,3
1418531054172901383,renardemf,2021-07-23T11:18:53Z,2,0,1,1,0,1,0,0,4,0
1418531090310959104,PourDreuxEnCom1,2021-07-23T11:19:01Z,2,0,1,1,0,1,0,1,2,4
1418531101279150081,AltheaIfrane,2021-07-23T11:19:04Z,2,0,1,1,0,1,0,0,4,0
1418531102080311298,Lax0nais,2021-07-23T11:19:04Z,2,1,2,3,1,1,1,4,6,5
1418531103485407232,PeintreBoeuf,2021-07-23T11:19:04Z,2,0,1,2,0,1,0,1,2,1
1418531190806614019,VoyageuseLibre,2021-07-23T11:19:25Z,2,0,1,1,0,1,0,0,4,0
1418531217176244226,BretonCaroline2,2021-07-23T11:19:31Z,2,2,2,0,0,2,1,0,2,3
1418531223568257027,kaefcey,2021-07-23T11:19:33Z,2,1,0,0,0,0,0,2,3,2
1418531240974725122,bonomiamor69,2021-07-23T11:19:37Z,2,0,1,1,0,1,0,0,4,0
1418531278010343428,ppgm28,2021-07-23T11:19:46Z,2,0,1,1,0,1,0,0,4,0
1418531281961472000,AdamK97168583,2021-07-23T11:19:47Z,2,0,1,1,0,1,0,0,4,0
1418531306078679050,laddeaththrone,2021-07-23T11:19:53Z,2,2,0,2,0,0,0,0,4,1
1418531312995086336,Jokerdepressif,2021-07-23T11:19:54Z,2,0,1,1,0,1,0,0,4,0
1418531342225190916,Altai_Armande,2021-07-23T11:20:01Z,2,0,1,1,0,1,0,0,4,0
1418531365235068930,Mhsc1404,2021-07-23T11:20:07Z,2,3,0,0,1,1,1,1,2,2
1418531383232827393,EllaPrincIalta,2021-07-23T11:20:11Z,2,0,1,1,0,1,0,6,5,3
1418531393194319876,Polledri6,2021-07-23T11:20:13Z,2,0,1,1,0,1,0,0,4,0
1418531395769622531,VeryT,2021-07-23T11:20:14Z,2,3,1,2,1,2,1,2,3,4
1418531406012194818,lopezdominique2,2021-07-23T11:20:16Z,2,1,0,1,1,0,1,1,2,2
1418531406549028864,Laurent81988874,2021-07-23T11:20:17Z,2,1,2,3,1,1,1,4,6,5
1418531412186222604,rose8727098635,2021-07-23T11:20:18Z,2,3,1,2,1,2,1,2,3,4
1418531428845899777,grissom91,2021-07-23T11:20:22Z,2,3,1,2,1,2,1,2,3,4
1418531431429689347,toulouzin666,2021-07-23T11:20:22Z,2,0,1,1,0,1,0,0,4,0
1418531459179204611,AmelleD,2021-07-23T11:20:29Z,2,0,1,1,0,1,0,0,4,0
1418531512081858563,JDestremont,2021-07-23T11:20:42Z,2,0,1,1,0,1,0,0,4,0
1418531521393266692,Shoshin41734407,2021-07-23T11:20:44Z,2,0,1,1,0,1,0,0,4,0
1418531591945695233,PkKeineg,2021-07-23T11:21:01Z,2,2,1,1,1,3,1,1,5,1
1418531598136487936,deschamp_samuel,2021-07-23T11:21:02Z,2,0,1,1,0,2,0,0,7,4
1418531602838269958,Rostimmo,2021-07-23T11:21:03Z,2,0,1,1,0,1,0,0,4,0
1418531604306223107,StartNBullshit,2021-07-23T11:21:04Z,2,0,1,1,0,1,0,0,4,0
1418531604415254531,EstSo24788975,2021-07-23T11:21:04Z,2,0,1,1,0,1,0,0,4,0
1418531628859723777,CoiteGregory,2021-07-23T11:21:10Z,2,0,1,1,0,2,0,0,7,4
1418531658899263488,ArmelleFerre,2021-07-23T11:21:17Z,2,0,1,1,0,1,0,0,4,0
1418531659532488706,NiShaBi68,2021-07-23T11:21:17Z,2,3,1,2,1,2,1,2,3,4
1418531660065345540,AntoineGalbois,2021-07-23T11:21:17Z,2,1,0,0,1,1,1,1,1,1
1418531687168888838,VolleIsabelle,2021-07-23T11:21:23Z,2,0,1,1,0,1,0,0,4,0
1418531717623787525,Jnb311,2021-07-23T11:21:31Z,2,1,2,1,0,0,0,4,4,4
1418531752021221378,Altai_Armande,2021-07-23T11:21:39Z,2,3,1,2,1,2,1,2,3,4
1418531757100617728,pralineiseroise,2021-07-23T11:21:40Z,2,2,2,0,0,2,1,0,2,3
1418531759625576450,SOSSO86701633,2021-07-23T11:21:41Z,2,3,1,2,1,2,1,2,3,4
1418531786875887627,Zeauran,2021-07-23T11:21:47Z,2,0,1,1,0,1,0,0,4,0
1418531798175428618,lealilou10,2021-07-23T11:21:50Z,2,1,0,0,1,3,1,3,5,3
1418531801648205825,CharpentierElis,2021-07-23T11:21:51Z,2,0,1,1,0,1,0,1,2,4
1418531816642842624,deboutlesdamnes,2021-07-23T11:21:54Z,2,2,2,0,0,2,1,0,2,3
1418531835232104449,amehat,2021-07-23T11:21:59Z,2,0,1,1,0,1,0,0,4,0
1418531841896767494,Nmsis85915794,2021-07-23T11:22:00Z,2,1,0,0,1,1,1,1,2,1
1418531846317559808,annie_clot,2021-07-23T11:22:01Z,2,0,1,1,0,1,0,0,4,1
1418531870069993479,sydpaguma,2021-07-23T11:22:07Z,2,0,1,1,0,1,0,0,4,0
1418531871202349057,Rojkrd,2021-07-23T11:22:07Z,2,0,1,2,0,1,0,1,2,1
1418531875988123649,annnemama,2021-07-23T11:22:08Z,2,0,1,1,0,1,0,0,4,0
1418531995613896705,ThereseZaidi,2021-07-23T11:22:37Z,2,0,1,1,0,1,0,0,4,0
1418532023409561610,GaillardThierr4,2021-07-23T11:22:44Z,2,3,0,0,2,2,2,2,3,5
1418532039691800576,Mazenod10,2021-07-23T11:22:47Z,2,3,1,2,1,2,1,2,3,4
1418532066380156934,IsaChou92,2021-07-23T11:22:54Z,2,0,1,1,0,1,0,0,4,0
1418532070037639168,Etoile_filantea,2021-07-23T11:22:55Z,2,0,1,1,0,1,0,0,4,0
1418532076220035076,AudeHebrard,2021-07-23T11:22:56Z,2,0,1,1,0,1,0,0,4,1
1418532079437029384,Etoile_filantea,2021-07-23T11:22:57Z,2,3,1,2,1,2,1,2,3,4
1418532093450244097,dosteph,2021-07-23T11:23:00Z,2,0,1,1,0,1,0,0,4,0
1418532124802666496,jcda26083666,2021-07-23T11:23:08Z,2,1,0,1,0,0,0,1,3,1
1418532155005804545,Bucy00239162,2021-07-23T11:23:15Z,2,0,1,1,0,1,0,0,4,0
1418532187348086788,vallou88758970,2021-07-23T11:23:23Z,2,0,1,1,0,1,0,0,4,0
1418532201176735747,Kiki14498362,2021-07-23T11:23:26Z,2,0,1,1,0,1,0,0,4,0
1418532209850527747,d5343313,2021-07-23T11:23:28Z,2,0,0,1,0,0,0,1,2,1
1418532246588477441,Kb9Pierrick,2021-07-23T11:23:37Z,2,1,0,0,1,1,1,1,1,1
1418532250744983556,FyonaGuedes,2021-07-23T11:23:38Z,2,0,1,2,0,1,0,1,2,1
1418532251462258691,KZerkoun,2021-07-23T11:23:38Z,2,1,1,2,0,1,0,6,2,4
1418532252183638016,shamandj92,2021-07-23T11:23:38Z,2,3,1,2,1,2,1,2,3,4
1418532269401251846,MSauvages,2021-07-23T11:23:42Z,2,0,1,1,0,1,0,0,4,0
1418532271414550538,lugdunum70,2021-07-23T11:23:43Z,2,0,1,1,0,1,0,0,4,0
1418532271984979971,Relax_Ya_Lavax,2021-07-23T11:23:43Z,2,1,0,1,1,1,1,1,3,1
1418532288699244545,Amanojackou,2021-07-23T11:23:47Z,2,0,1,1,0,1,0,0,4,0
1418532326506631168,CorralesJoelle,2021-07-23T11:23:56Z,2,0,1,1,0,1,0,0,4,0
1418532333414752257,Scoobyd25967447,2021-07-23T11:23:57Z,2,1,0,0,1,3,1,3,5,3
1418532372774105090,_Malanda_,2021-07-23T11:24:07Z,2,0,1,2,0,1,0,1,2,1
1418532390490759170,bwieden13,2021-07-23T11:24:11Z,2,3,1,1,3,1,1,1,3,6
1418532395976908801,hcreltheodore,2021-07-23T11:24:12Z,2,3,1,2,1,2,1,2,3,4
1418532415623028742,MissTeacher75,2021-07-23T11:24:17Z,2,1,2,1,1,3,1,1,4,2
1418532423957204995,LaitueSevere,2021-07-23T11:24:19Z,2,2,2,0,0,2,1,0,2,3
1418532451870289921,StephStephcmd,2021-07-23T11:24:26Z,2,0,1,1,0,1,0,0,4,0
1418532504458383370,Samir_insoumis,2021-07-23T11:24:38Z,2,3,1,2,1,2,1,2,3,4
1418532506366840832,_PatriceG_,2021-07-23T11:24:39Z,2,1,2,3,1,1,1,4,6,5
1418532558942388226,FlorenceNollet,2021-07-23T11:24:51Z,2,0,1,1,0,1,0,0,4,0
1418532573396017155,Jules60118553,2021-07-23T11:24:55Z,2,0,0,1,0,0,0,1,2,1
1418532598020808709,jeanleb10027520,2021-07-23T11:25:01Z,2,3,0,0,2,2,2,2,3,5
1418532608280043523,mayorioshi,2021-07-23T11:25:03Z,2,0,1,1,0,1,0,0,4,0
1418532615745900554,SimonneauJoelle,2021-07-23T11:25:05Z,2,0,1,1,0,1,0,0,4,0
1418532667260391424,BaguetteHonk,2021-07-23T11:25:17Z,2,3,1,2,1,2,1,2,3,4
1418532669055553540,lalouak,2021-07-23T11:25:18Z,2,0,1,1,0,1,0,0,4,0
1418532670263410689,MeaCulpaaa,2021-07-23T11:25:18Z,2,0,1,1,0,1,0,0,4,0
1418532684641546240,StayfanChemin,2021-07-23T11:25:21Z,2,3,1,1,3,1,1,1,3,6
1418532694909145088,ju_vse,2021-07-23T11:25:24Z,2,0,2,2,0,3,0,1,5,2
1418532698776227840,emmma0670,2021-07-23T11:25:25Z,2,2,2,0,0,2,1,0,2,3
1418532726500646914,bwieden13,2021-07-23T11:25:31Z,2,0,1,1,0,1,0,0,4,0
1418532744334876678,RedAppl72103843,2021-07-23T11:25:35Z,2,0,1,1,0,1,0,0,4,0
1418532748453683204,papidou07,2021-07-23T11:25:36Z,2,3,1,2,1,2,1,2,3,4
1418532752731824129,Princia__,2021-07-23T11:25:37Z,2,0,1,1,0,1,0,0,4,1
1418532768699625478,2mille16,2021-07-23T11:25:41Z,2,2,0,2,0,0,0,0,4,1
1418532788496650240,LBri19,2021-07-23T11:25:46Z,2,0,1,1,0,1,0,0,4,0
1418532810810343424,sp_7442,2021-07-23T11:25:51Z,2,0,1,1,0,1,0,0,4,0
1418532816971837448,sbrkite,2021-07-23T11:25:53Z,2,3,1,2,1,2,1,2,3,4
1418532849892921351,fathikhl,2021-07-23T11:26:01Z,2,0,1,1,0,1,0,0,4,0
1418532889461989383,missunny2,2021-07-23T11:26:10Z,2,1,2,2,1,3,1,3,5,2
1418532890518999044,arnaud_dh,2021-07-23T11:26:10Z,2,0,1,1,0,1,0,0,4,0
1418532892976848900,Casuccio5,2021-07-23T11:26:11Z,2,0,1,1,0,1,0,0,4,0
1418532893706625027,smailinadjim,2021-07-23T11:26:11Z,2,0,1,1,0,1,0,0,4,0
1418532904695631874,destinationcine,2021-07-23T11:26:14Z,2,2,3,3,0,4,2,0,4,1
1418532923188432898,ElodieGrimm,2021-07-23T11:26:18Z,2,0,1,1,0,1,0,0,4,0
1418532965651472384,bttf_972,2021-07-23T11:26:28Z,2,2,2,0,0,2,1,0,2,3
1418532984387477509,baptendier,2021-07-23T11:26:33Z,2,0,1,1,0,1,0,0,4,0
1418532987273109507,Mazenod10,2021-07-23T11:26:33Z,2,1,2,3,1,1,1,4,6,5
1418532997062701067,Casuccio5,2021-07-23T11:26:36Z,2,3,1,2,1,2,1,2,3,4
1418533000451604483,maikiestudonc,2021-07-23T11:26:37Z,2,0,1,1,0,2,0,0,4,1
1418533036883382273,BlandineButteau,2021-07-23T11:26:45Z,2,3,1,2,1,2,1,2,3,4
1418533050703622144,jodragon51,2021-07-23T11:26:49Z,2,3,1,2,1,2,1,2,3,4
1418533081401765891,lefilsdeletoile,2021-07-23T11:26:56Z,2,0,1,1,0,1,0,0,4,0
1418533088091586560,ThierryCharloux,2021-07-23T11:26:57Z,2,0,0,2,0,0,0,0,2,1
1418533097100959744,marsu35,2021-07-23T11:27:00Z,2,1,2,3,1,1,1,4,6,5
1418533106433368066,JCVaillancourt,2021-07-23T11:27:02Z,2,0,1,1,0,1,0,0,4,0
1418533148976156676,Codaly331,2021-07-23T11:27:12Z,2,0,1,1,0,1,0,0,4,0
1418533164876718080,csalvat7,2021-07-23T11:27:16Z,2,0,1,0,0,0,0,1,1,1
1418533166600577030,EmmaRosette1,2021-07-23T11:27:16Z,2,3,1,2,1,2,1,2,3,4
1418533193569931265,NaomyJoly,2021-07-23T11:27:23Z,2,3,0,0,1,1,1,1,2,2
1418533243750690819,celia2539,2021-07-23T11:27:35Z,2,3,1,2,1,2,1,2,3,4
1418533274889203713,danny29597665,2021-07-23T11:27:42Z,2,3,1,2,1,2,1,2,3,4
1418533275027529732,milene12019560,2021-07-23T11:27:42Z,2,0,1,1,0,1,0,0,4,0
1418533289489575936,Baelthazar,2021-07-23T11:27:45Z,2,1,0,0,1,1,1,1,1,1
1418533293671211010,Pecqueu63185012,2021-07-23T11:27:46Z,2,3,1,2,1,2,1,2,3,4
1418533311891353606,bzluc64,2021-07-23T11:27:51Z,2,0,1,1,0,1,0,0,4,0
1418533312252022789,54Lilly,2021-07-23T11:27:51Z,2,3,0,1,1,2,1,3,4,3
1418533320602890242,vsollweg,2021-07-23T11:27:53Z,2,0,1,1,0,1,0,0,4,1
1418533335337476101,Daisy89562037,2021-07-23T11:27:56Z,2,0,0,2,0,0,0,0,2,1
1418533340559429635,Artanagot,2021-07-23T11:27:58Z,2,3,0,0,2,2,2,2,3,5
1418533342362968064,DomiBzh,2021-07-23T11:27:58Z,2,0,1,1,0,1,0,0,4,0
1418533345642881027,roofnai,2021-07-23T11:27:59Z,2,4,1,1,2,2,2,5,3,6
1418533347119321102,askarn_dounia,2021-07-23T11:27:59Z,2,0,1,1,0,1,0,0,4,0
1418533375946764288,sebrealone,2021-07-23T11:28:06Z,2,2,2,0,0,2,1,0,2,3
1418533394372337665,R_Cacchia,2021-07-23T11:28:10Z,2,0,1,2,0,1,0,1,2,1
1418533418447552514,roofnai,2021-07-23T11:28:16Z,2,4,1,1,2,2,2,5,3,6
1418533425145843715,NerviosoJose,2021-07-23T11:28:18Z,2,2,2,0,0,2,1,0,2,3
1418533425678585865,FrenchTwitti,2021-07-23T11:28:18Z,2,3,1,2,1,2,1,2,3,4
1418533467374112771,YvetteJoplin,2021-07-23T11:28:28Z,2,3,1,2,1,2,1,2,3,4
1418533471480426498,Yrei15227703,2021-07-23T11:28:29Z,2,0,1,1,0,1,0,0,4,0
1418533498021945344,LovephilC,2021-07-23T11:28:35Z,2,2,2,0,0,2,1,0,2,3
1418533509157855235,Mr_p1xel,2021-07-23T11:28:38Z,2,0,1,1,0,1,0,0,4,0
1418533527763697673,LaBalafre1094,2021-07-23T11:28:42Z,2,1,0,3,0,3,0,3,4,5
1418533548798222337,vivelescokiyett,2021-07-23T11:28:47Z,2,1,0,0,1,1,1,1,2,1
1418533562974883846,FrenchTwitti,2021-07-23T11:28:51Z,2,1,2,2,1,3,1,3,5,2
1418533568171630595,Fabricepasquie2,2021-07-23T11:28:52Z,2,0,1,1,0,1,0,0,4,0
1418533574651924482,PierreGemayel13,2021-07-23T11:28:53Z,2,0,1,1,0,1,0,0,4,1
1418533592725131264,DitFranc,2021-07-23T11:28:58Z,2,0,3,1,0,1,1,0,5,0
1418533597829603330,albaeriso,2021-07-23T11:28:59Z,2,0,1,1,0,1,0,0,4,0
1418533618868162561,Dominguez31Juan,2021-07-23T11:29:04Z,2,0,1,1,0,1,0,0,4,0
1418533642989625345,FNevoux,2021-07-23T11:29:10Z,2,0,1,1,0,1,0,0,4,1
1418533644642172928,Seb12011,2021-07-23T11:29:10Z,2,3,1,2,1,2,1,2,3,4
1418533648865841155,UPR_Mayenne,2021-07-23T11:29:11Z,2,0,1,2,0,2,0,0,2,0
1418533657233534979,Lumiani69,2021-07-23T11:29:13Z,2,0,1,1,0,1,0,0,4,1
1418533660488310785,NellKhanti,2021-07-23T11:29:14Z,2,1,0,0,1,3,1,3,5,3
1418533669380280323,MarcelRayman,2021-07-23T11:29:16Z,2,0,1,1,0,1,0,0,4,0
1418533680159547396,_Brindacier,2021-07-23T11:29:19Z,2,0,1,1,0,1,0,0,4,0
1418533689911353348,fwwwed,2021-07-23T11:29:21Z,2,1,2,2,0,1,0,0,2,0
1418533703563755521,Fioulsan,2021-07-23T11:29:24Z,2,0,1,1,0,1,0,0,4,0
1418533714292789251,EN_OFF_,2021-07-23T11:29:27Z,2,3,1,2,1,2,1,2,3,4
1418533765010313218,JeanSinanoglou,2021-07-23T11:29:39Z,2,0,1,1,0,1,0,0,4,0
1418533780541825025,loralisabella,2021-07-23T11:29:43Z,2,2,0,2,0,0,0,0,4,1
1418533805506322437,EmmaRosette1,2021-07-23T11:29:48Z,2,3,0,0,1,1,1,1,2,2
1418533824829562884,MELEJEAN4,2021-07-23T11:29:53Z,2,1,0,0,1,3,1,3,5,3
1418533853988376577,Arcalone,2021-07-23T11:30:00Z,2,0,0,2,0,2,0,1,2,1
1418533862687354884,Chacha78180,2021-07-23T11:30:02Z,2,0,1,1,0,1,0,1,2,4
1418533878768222213,clment_l,2021-07-23T11:30:06Z,2,2,0,2,0,0,0,0,4,1
1418533889304371200,JeSuisProcureur,2021-07-23T11:30:08Z,2,2,0,2,0,0,0,0,4,1
1418533895117680646,thibs_nig,2021-07-23T11:30:10Z,2,1,0,1,1,1,1,1,3,1
1418533897495789573,SuperTwitto,2021-07-23T11:30:10Z,2,2,1,1,1,1,0,0,4,1
1418533905087483905,IciarSerge,2021-07-23T11:30:12Z,2,0,1,1,0,1,0,0,4,0
1418533906475794441,jing_chibi,2021-07-23T11:30:13Z,2,0,0,2,0,2,0,1,2,1
1418533910917566465,DevauxAndr1,2021-07-23T11:30:14Z,2,0,1,1,0,1,0,0,4,0
1418533926520467459,Lvsimplement,2021-07-23T11:30:17Z,2,4,1,1,2,2,2,5,3,6
